cell_id,bldg_uid,m2b_damage_class,m2b_damage_label,n_dates_total,n_dates_valid_coverage,label_entropy,is_unstable,sam3_confidence,stage2a_type,stage2a_population,centroid_lon,centroid_lat
cell_00506,1ef9c366-1e79-4137-aede-a3ba66950246,0,no_damage,4,4,0.4056,True,0.69,,,-118.0557599,34.166684
cell_00506,1f0b0739-3747-4ff7-a63c-a3b67e8a24be,0,no_damage,4,4,-0.0,False,0.6705,,,-118.0559557,34.1625994
cell_00506,1f2d33f7-cf62-4308-a746-6c093be1b82b,0,no_damage,4,4,0.4056,True,0.7276,,,-118.0515581,34.162255
cell_00506,1f44b090-e3f0-4897-8df0-8000009781a4,0,no_damage,4,4,-0.0,False,0.7644,,,-118.0506359,34.1653645
cell_00506,1f566190-a20b-41ed-96ca-aa4dc52bae65,0,no_damage,4,4,-0.0,False,0.7176,,,-118.0555548,34.1620739
cell_00506,2092be6c-6db9-49bb-aa89-df29e478742f,0,no_damage,4,4,-0.0,False,0.7338,,,-118.0527812,34.1666629
cell_00506,20e64962-f1fc-4d36-b97c-2ff99e9c83db,1,minor,4,4,0.4056,True,0.6918,,,-118.0559075,34.1635438
cell_00506,2158a092-7eee-4a9f-b1b0-c862349c8dcf,0,no_damage,4,4,-0.0,False,0.6986,,,-118.0538215,34.1671781
cell_00506,217fe6b3-c0ce-426b-8ca3-6d8cd0476e84,0,no_damage,4,4,0.4056,True,0.6601,,,-118.0515116,34.1648983
cell_00506,224abeba-4327-4525-a345-110e789ebfeb,1,minor,4,4,0.5,True,0.7582,,,-118.0565366,34.1629052
cell_00506,23e6bbc0-e86b-4386-b48c-36d56bf3fcb0,1,minor,4,4,0.5,True,0.7527,,,-118.0508895,34.1659426
cell_00506,2410f245-5481-4f04-904a-8d2e30634b19,0,no_damage,4,4,0.4056,True,0.7678,,,-118.0533648,34.1653121
cell_00506,24262fe4-ff8b-425e-8d50-ef5e8dc90006,0,no_damage,4,4,-0.0,False,0.0069,,,-118.0529136,34.1632513
cell_00506,257d535a-7b66-45cd-9294-73bccc53034d,0,no_damage,4,4,0.4056,True,0.7232,,,-118.0548642,34.1648778
cell_00506,25ce5077-8e94-4c22-981e-ab80c79ab15a,0,no_damage,4,4,0.4056,True,0.7415,,,-118.0507506,34.1661725
cell_00506,26219d95-987e-4e78-ad48-e624d58d40b0,0,no_damage,4,4,-0.0,False,0.6175,,,-118.0510514,34.1646781
cell_00506,2653d29c-ab6e-4845-8263-5dbb7e586ba3,1,minor,4,4,0.5,True,0.8191,,,-118.0532073,34.1641268
cell_00506,26754dc0-d9d1-4d3a-afe8-434413c7c0a0,0,no_damage,4,4,-0.0,False,0.5941,,,-118.0527648,34.1660983
cell_00506,27504dad-e188-4b21-b5f2-c68df56d7666,1,minor,4,4,-0.0,False,0.7873,,,-118.0522309,34.1658698
cell_00506,276cc677-61dc-439b-9cf2-589d06085e4d,0,no_damage,4,4,-0.0,False,0.6773,,,-118.0512586,34.1646496
cell_00506,283d2879-eb0c-4676-8c5d-6b6e3f276690,0,no_damage,4,4,-0.0,False,0.6691,,,-118.0534609,34.1626686
cell_00506,28459bc9-9f9c-4a70-bce3-5f2726d39085,0,no_damage,4,4,0.4056,True,0.6754,,,-118.0509326,34.1633439
cell_00506,28e8ca24-96b6-48ca-88d0-e44008b050fe,0,no_damage,4,4,0.4056,True,0.6852,,,-118.0546444,34.1664253
cell_00506,28ffa110-4a15-4714-9c64-717ecac07c4d,0,no_damage,4,4,0.4056,True,0.8266,,,-118.0538919,34.1648929
cell_00506,29f72380-f753-4086-8459-5abb3833be75,0,no_damage,4,4,-0.0,False,0.7582,,,-118.05108,34.1626904
cell_00506,2a64e293-e3bf-42f4-a9c6-cae55c851e31,0,no_damage,4,4,-0.0,False,0.7972,,,-118.0548265,34.1662203
cell_00506,2a735b9f-a75d-4aa2-a5d6-cb251f1b05f2,0,no_damage,4,4,0.4056,True,0.8135,,,-118.0539142,34.1663845
cell_00506,2bc71ba1-8fe5-4cc7-a381-5c521fb35b1e,0,no_damage,4,4,-0.0,False,0.6803,,,-118.0545505,34.1636353
cell_00506,2be863ab-4293-4356-8bcd-b20577d528cf,1,minor,4,4,0.4056,True,0.7428,,,-118.0559471,34.1633802
cell_00506,2d23d5f6-b8bc-48d1-b3bf-e7204467dde7,1,minor,4,4,0.4056,True,0.8112,,,-118.0561367,34.1641379
cell_00506,2d85cc46-1d49-424e-9d9a-bc69f984d23c,1,minor,4,4,-0.0,False,0.5893,,,-118.0557124,34.163345
cell_00506,2d99951f-ec2b-4534-b72c-0ed7135fbebc,0,no_damage,4,4,0.4056,True,0.8191,,,-118.0552806,34.1664778
cell_00506,2e16a39d-df98-46b8-9839-f0aad0927c90,0,no_damage,4,4,-0.0,False,0.7636,,,-118.0532455,34.1632251
cell_00506,2e7ff47f-1b46-4560-b0be-af0cdfcf0956,1,minor,4,4,0.5,True,0.7331,,,-118.0502415,34.1622247
cell_00506,2ed3fea6-1b82-4b37-a05f-b62a7ff61b00,0,no_damage,4,4,0.4056,True,0.6773,,,-118.0524463,34.1623792
cell_00506,2f5993ab-7065-4d08-96c5-1a9f1de01a07,1,minor,4,4,-0.0,False,0.7331,,,-118.0537948,34.1630738
cell_00506,2fd9ed6b-c9af-42c1-b13f-b8bc625a9d24,0,no_damage,4,4,0.4056,True,0.8112,,,-118.0530676,34.1631436
cell_00506,300ea2f4-f486-4267-aeb0-8fa8c1977c44,0,no_damage,4,4,-0.0,False,0.7597,,,-118.0503206,34.1666023
cell_00506,31381d76-fa44-4706-81ce-4127c1cdaf56,1,minor,4,4,0.4056,True,0.721,,,-118.0521064,34.1634807
cell_00506,315fdece-4403-41ac-b700-ee3f62d71d9f,1,minor,4,4,-0.0,False,0.6773,,,-118.05554,34.1634317
cell_00506,334f64f4-4a56-4927-b914-f6020be02db2,0,no_damage,4,4,-0.0,False,0.5195,,,-118.0532808,34.1670531
cell_00506,3405c915-7627-4b52-b957-67a840453aa8,0,no_damage,4,4,-0.0,False,0.7808,,,-118.0543394,34.1652153
cell_00506,349080c0-f22e-4b3e-9310-41ac291d438e,1,minor,4,4,-0.0,False,0.7333,,,-118.0537955,34.1633612
cell_00506,35105264-e3e2-4f72-8123-7f6e47f63e19,0,no_damage,4,4,0.4056,True,0.5211,,,-118.0561454,34.1652909
cell_00506,351a02bd-dbf9-4847-9c65-aa66259b0336,0,no_damage,4,4,-0.0,False,0.7098,,,-118.0514668,34.1635985
cell_00506,35304079-2ea2-4ab7-b4e2-34cb55e8c677,1,minor,4,4,0.5,True,0.6852,,,-118.0552957,34.1625155
cell_00506,35325a24-65af-4ad9-bda4-e3f100b34d38,0,no_damage,4,4,-0.0,False,0.7331,,,-118.0554209,34.1665684
cell_00506,35d35d09-6a8b-41d7-bc94-37644dae4c7d,0,no_damage,4,4,-0.0,False,0.8016,,,-118.0546663,34.1654214
cell_00506,3621d58c-1a97-482a-a3d1-7d68710fb641,0,no_damage,4,4,0.4056,True,0.6125,,,-118.0528583,34.1651648
cell_00506,36275419-6e8c-49dc-b46f-7476b40c575f,1,minor,4,4,0.4056,True,0.6612,,,-118.0517787,34.1663768
cell_00506,3678ddac-fc6f-4e23-a213-88f14f8edd94,1,minor,4,4,0.5,True,0.8135,,,-118.0554463,34.1634411
cell_00506,368f3903-3cdc-4649-a2d0-9d0324821970,0,no_damage,4,4,0.4056,True,0.7098,,,-118.0502686,34.1641748
cell_00506,36a6420b-743b-451d-a16b-662067785889,0,no_damage,4,4,0.4056,True,0.601,,,-118.0565368,34.1650841
cell_00506,36b86082-86f8-4496-be31-6a0c7ebc43ed,1,minor,4,4,0.5,True,0.6803,,,-118.0514133,34.1629651
cell_00506,37299b85-9cf7-44b5-bf3a-d3d942c375a4,1,minor,4,4,0.5,True,0.668,,,-118.0536923,34.1656795
cell_00506,37342fdd-e0eb-4fee-8167-da544da893f5,0,no_damage,4,4,0.4056,True,0.7863,,,-118.0506242,34.166631
cell_00506,37d6af2f-493c-4a75-801a-9ebe530bba90,1,minor,4,4,0.5,True,0.6691,,,-118.0564703,34.1636854
cell_00506,38543602-98f6-420e-a721-5042f346c68a,0,no_damage,4,4,-0.0,False,0.6447,,,-118.0522536,34.1640787
cell_00506,39548fd8-1d17-4ade-a706-3ce933ebae1c,0,no_damage,4,4,-0.0,False,0.69,,,-118.0541189,34.1627893
cell_00506,3993df0c-f7e4-46cd-9bd5-06bed15f36f3,0,no_damage,4,4,0.4056,True,0.7582,,,-118.0555295,34.163553
cell_00506,39ffc6b7-eeb2-4f8e-a4d2-3d643e2a3d25,0,no_damage,4,4,-0.0,False,0.69,,,-118.0512563,34.1636432
cell_00506,3a4512fa-38f7-4b33-895d-93988e9d967d,0,no_damage,4,4,-0.0,False,0.6847,,,-118.0507544,34.1635235
cell_00506,3a91fee6-7b5c-41b7-aa32-5ca0d5a12ea0,0,no_damage,4,4,-0.0,False,0.6675,,,-118.0537607,34.1661417
cell_00506,3b30f6c1-c389-4d45-9e90-c484edeac314,0,no_damage,4,4,-0.0,False,0.7286,,,-118.0546658,34.1653248
cell_00506,3b77965c-c90c-4608-bcce-eae8316e4c3a,0,no_damage,4,4,-0.0,False,0.6754,,,-118.0504387,34.1657947
cell_00506,3be57b8a-3bc5-4344-8a90-fe676d6cf144,0,no_damage,4,4,0.4056,True,0.7752,,,-118.0548513,34.1653846
cell_00506,3bf563dd-19b8-4e1f-a7f8-8c73c891d9d7,0,no_damage,4,4,0.4056,True,0.7729,,,-118.0507005,34.1672344
cell_00506,3bfe7e64-0167-4971-9676-11382d268c4e,0,no_damage,4,4,-0.0,False,0.7333,,,-118.0504566,34.1628434
cell_00506,3c5a14fa-e4dd-4076-baad-2288bb20f3b0,0,no_damage,4,4,-0.0,False,0.7428,,,-118.0516613,34.1648691
cell_00506,3cdca806-242b-4716-a5b4-298ca1e1b28c,1,minor,4,4,0.5,True,0.8112,,,-118.0545415,34.1633204
cell_00506,3d18223a-9f13-4c8b-a0a2-fef4a785578b,0,no_damage,4,4,0.4056,True,0.7446,,,-118.0513324,34.1629091
cell_00506,3d9988f4-6075-4f8e-8765-29fba6476c99,1,minor,4,4,0.4056,True,0.7636,,,-118.0562471,34.1671946
cell_00506,3e246092-f6e0-49d3-a8e3-79c11b229958,0,no_damage,4,4,0.4056,True,0.6435,,,-118.0535403,34.1655013
cell_00506,3e5e8975-d19e-41f4-92d9-45ac36bf38a1,1,minor,4,4,0.5,True,0.7428,,,-118.0502956,34.1634409
cell_00506,3eacfc5d-1771-4dd8-a63b-a1229c5995a6,0,no_damage,4,4,-0.0,False,0.6651,,,-118.0503029,34.1658575
cell_00506,3eae8955-efb7-4c88-87c7-b19beacda824,1,minor,4,4,0.5,True,0.6803,,,-118.0562686,34.1620451
cell_00506,3f358b08-da48-4097-a5bc-ff1f4650dfdc,0,no_damage,4,4,0.4056,True,0.5712,,,-118.0530779,34.1665225
cell_00506,3f3affd2-d3b1-4b5f-96b0-76a82ad3e106,0,no_damage,4,4,0.4056,True,0.7147,,,-118.0538301,34.1623302
cell_00506,3f615161-fcc3-4548-9e3b-7b8c21ba90bf,0,no_damage,4,4,-0.0,False,0.6972,,,-118.0539927,34.1665507
cell_00506,4009d658-53cd-460e-adc5-1953bdd3cf1e,0,no_damage,4,4,0.4056,True,0.7595,,,-118.0526784,34.1670541
cell_00506,4026d96a-f3de-40a8-abae-46b9f4883808,0,no_damage,4,4,-0.0,False,0.7268,,,-118.0503112,34.1658984
cell_00506,40755c70-2e53-4c71-8ac4-7df3180d89bf,0,no_damage,4,4,0.4056,True,0.6918,,,-118.0552577,34.1621062
cell_00506,40fe4f7d-a2cb-4240-a808-13b194063d93,0,no_damage,4,4,0.4056,True,0.689,,,-118.0552963,34.1626398
cell_00506,41836b45-6222-4c2e-aa30-85a71d84869d,1,minor,4,4,0.5,True,0.8112,,,-118.0542926,34.1665443
cell_00506,41888fdc-605b-46c2-a7f9-24c6956493e2,0,no_damage,4,4,-0.0,False,0.7446,,,-118.0506276,34.1650375
cell_00506,435ca55e-c975-44fb-92f6-a4f215e4770c,1,minor,4,4,0.5,True,0.5289,,,-118.0535503,34.164832
cell_00506,4421ccc8-269f-4d6f-8a1e-6721ca777e98,0,no_damage,4,4,-0.0,False,0.659,,,-118.0534858,34.1654112
cell_00506,44dc8824-e5a2-4dc1-867a-a07865e45b30,0,no_damage,4,4,-0.0,False,0.6918,,,-118.0555936,34.1629369
cell_00506,456c4620-57aa-458f-9c0a-816e790f9040,0,no_damage,4,4,0.4056,True,0.7836,,,-118.0548388,34.1655519
cell_00506,4577e921-067c-4556-8b28-9a6e00afabdc,0,no_damage,4,4,0.4056,True,0.6982,,,-118.0534856,34.1665918
cell_00506,46424201-0ce5-404b-8765-04131ea50c50,0,no_damage,4,4,0.4056,True,0.5281,,,-118.0537262,34.1648116
cell_00506,46d7b281-8db6-4027-8cdf-f0d6e126d164,0,no_damage,4,4,-0.0,False,0.7098,,,-118.0522379,34.161867
cell_00506,47670b14-0041-4b83-b674-709c6f0225ab,1,minor,4,4,0.5,True,0.7636,,,-118.0503088,34.1657653
cell_00506,47e91f7b-810c-4542-9bd8-299f0303b4b7,1,minor,4,4,0.5,True,0.6847,,,-118.0553354,34.16626
cell_00506,48c853d9-88c1-4b42-9abe-15c3883964eb,0,no_damage,4,4,-0.0,False,0.5165,,,-118.0519939,34.1659252
cell_00506,49c7711c-6e74-48e0-9e1d-ed054113f8a6,0,no_damage,4,4,-0.0,False,0.7098,,,-118.0541303,34.1620609
cell_00506,4a9d86fc-2d76-4584-ac46-ae5fe28d9ec0,0,no_damage,4,4,-0.0,False,0.6212,,,-118.0533496,34.1622452
cell_00506,4ab7bb62-1cb3-4462-a5f4-93fb44bbdce4,1,minor,4,4,-0.0,False,0.6847,,,-118.0519766,34.1621282
cell_00506,4b66fec2-b357-4cb0-a301-a716a1062416,1,minor,4,4,0.5,True,0.6447,,,-118.0535511,34.1633266
cell_00506,4b7d6e69-217f-490c-82e2-83d742d035ef,0,no_damage,4,4,-0.0,False,0.7098,,,-118.0560521,34.1622588
cell_00506,4be16b45-0372-456c-b64c-c01cb4882829,0,no_damage,4,4,0.4056,True,0.7149,,,-118.0515079,34.1661179
cell_00506,4c40ca34-f0c1-47c4-9221-6b7a036dffdd,0,no_damage,4,4,0.4056,True,0.8135,,,-118.0541038,34.1622237
cell_00506,4d01fecf-fcc2-4c22-b3eb-2d4c4417078c,0,no_damage,4,4,0.4056,True,0.6914,,,-118.0552472,34.1670499
cell_00506,4d0b2deb-2eea-4361-85a5-d74a41436d62,0,no_damage,4,4,-0.0,False,0.6781,,,-118.0546489,34.1655842
cell_00506,4d310848-9017-4a6e-b528-a467ccb0d309,0,no_damage,4,4,-0.0,False,0.8191,,,-118.0565331,34.1641302
cell_00506,4df5a30f-f919-4906-b95e-330ec3bef0fb,0,no_damage,4,4,-0.0,False,0.7276,,,-118.056349,34.1624909
cell_00506,4e1ba293-e3a5-4b7f-a949-71dffd63d7d9,0,no_damage,4,4,-0.0,False,0.6914,,,-118.0541857,34.1629193
cell_00506,4e716e75-8062-4aa8-af74-86f4e8084570,1,minor,4,4,-0.0,False,0.6651,,,-118.0536138,34.1628856
cell_00506,4e7bea7c-a5dc-4356-ba9c-307bb679a977,0,no_damage,4,4,-0.0,False,0.8191,,,-118.0510634,34.1633883
cell_00506,4f282f04-4ed9-40b5-89a9-eeaa32dc4de2,0,no_damage,4,4,-0.0,False,0.721,,,-118.0559928,34.1624975
cell_00506,4f59b581-daea-448b-94bd-1194316c93b5,1,minor,4,4,0.4056,True,0.5611,,,-118.0522026,34.1658166
cell_00506,4f6ae701-2604-42e4-87a9-baaf52734b2c,1,minor,4,4,0.4056,True,0.5766,,,-118.054245,34.1646805
cell_00506,500d6672-df41-424d-b0ee-6527eb9069e9,1,minor,4,4,0.5,True,0.6785,,,-118.0508252,34.1661586
cell_00506,508cda58-6dfb-476a-a1da-c7c41a973b2d,0,no_damage,4,4,0.4056,True,0.698,,,-118.0552193,34.16547
cell_00506,511137a5-2ccd-42c5-94ea-ed4cbc3ddddf,0,no_damage,4,4,0.4056,True,0.7636,,,-118.0508925,34.1653868
cell_00506,512c8e0b-a4ae-43e5-afe3-dda39b72f0a0,0,no_damage,4,4,-0.0,False,0.699,,,-118.0541432,34.1660999
cell_00506,5136575b-71fa-4453-9af9-8bc8dfa83d51,0,no_damage,4,4,0.4056,True,0.7331,,,-118.0506315,34.1648617
cell_00506,51ff7bbe-a1c1-470c-9f1c-cfdf476f0f2d,0,no_damage,4,4,-0.0,False,0.6447,,,-118.0552823,34.1638932
cell_00506,523464b8-ef7b-4a17-8779-69654327e292,0,no_damage,4,4,0.4056,True,0.7413,,,-118.0521653,34.1662968
cell_00506,52b789ea-8918-43a2-8aec-3d6194898f12,0,no_damage,4,4,0.4056,True,0.7331,,,-118.0547899,34.1652115
cell_00506,52bc983a-1d47-49b9-9e54-819076e321e3,1,minor,4,4,0.5,True,0.7426,,,-118.0536887,34.1670552
cell_00506,530cf5a8-8e56-4d59-84de-816ef8064a0c,0,no_damage,4,4,0.4056,True,0.5586,,,-118.0536802,34.1664144
cell_00506,5348002a-30b3-43fe-bc93-e6863c9fe116,0,no_damage,4,4,0.4056,True,0.5623,,,-118.0529477,34.16612
cell_00506,536714da-a4b7-4053-b702-4c27f39f6b83,0,no_damage,4,4,0.4056,True,0.699,,,-118.050627,34.1637422
cell_00506,53d65960-c3ab-4847-be84-7669fb3737da,0,no_damage,4,4,0.4056,True,0.7163,,,-118.0555819,34.166561
cell_00506,53d903b4-5b0a-4950-9ece-6c74094c72da,0,no_damage,4,4,-0.0,False,0.6651,,,-118.0520925,34.1640281
cell_00506,54f6b4e7-58f9-44b8-8784-c501c59772f1,1,minor,4,4,0.5,True,0.692,,,-118.0554258,34.1657893
cell_00506,56ae95ba-38b8-467e-8107-03d9596c3d46,0,no_damage,4,4,-0.0,False,0.7333,,,-118.0508393,34.1646389
cell_00506,58afacdf-81ce-4bd5-9178-cc0d2dd880ca,1,minor,4,4,0.4056,True,0.6651,,,-118.054236,34.1645812
cell_00506,590358b9-2784-4def-a45c-394fe1567d45,0,no_damage,4,4,0.4056,True,0.7163,,,-118.0507654,34.1637276
cell_00506,5979821b-0ed3-4a81-af9e-f59550c7def5,1,minor,4,4,0.4056,True,0.69,,,-118.0563566,34.1638368
cell_00506,5a9940f9-fb25-4996-bbfe-2eed88865299,1,minor,4,4,0.4056,True,0.6918,,,-118.0502798,34.1635677
cell_00506,5b4ab238-47f5-4a2b-b3a6-f185e630c068,0,no_damage,4,4,0.4056,True,0.6847,,,-118.0506502,34.1658127
cell_00506,5b792195-8bf5-4ebb-98ea-be6dbb495c0a,0,no_damage,4,4,-0.0,False,0.7276,,,-118.0504433,34.1651436
cell_00506,5c383aa3-ec2b-462f-951b-0db0a6d32b42,0,no_damage,4,4,-0.0,False,0.7242,,,-118.0521053,34.1664615
cell_00506,5c81dd0d-e014-4c2f-9975-97d388205e07,0,no_damage,4,4,-0.0,False,0.6462,,,-118.0553088,34.1656727
cell_00506,5db2c982-21d9-4865-924a-cc4165220390,0,no_damage,4,4,0.4056,True,0.6705,,,-118.0507506,34.1632819
cell_00506,5db4f108-be27-4554-b836-f80ccf69d99a,1,minor,4,4,0.4056,True,0.6878,,,-118.0538924,34.1654274
cell_00506,5e0ea0ed-6991-4474-8ace-b9e1aac86efc,1,minor,4,4,0.5,True,0.8465,,,-118.0538565,34.1652257
cell_00506,5f7106f1-b1a3-4142-97da-9b1e82d7ab30,0,no_damage,4,4,0.4056,True,0.6972,,,-118.053805,34.1627967
cell_00506,5fb2b04f-01c2-4e84-aa97-1407307f51bc,0,no_damage,4,4,-0.0,False,0.7446,,,-118.0507274,34.162581
cell_00506,5fcd082d-29ab-4914-933f-3235da69e532,1,minor,4,4,0.5,True,0.7333,,,-118.0515876,34.1628128
cell_00506,60bc60a5-cae0-46dc-9582-1b4fb4408c35,0,no_damage,4,4,0.4056,True,0.6803,,,-118.0553743,34.1670272
cell_00506,6131e7ed-3214-4bda-b5ac-b698c8b36c00,1,minor,4,4,-0.0,False,0.7428,,,-118.055406,34.1658582
cell_00506,61461719-8645-4f07-ad66-e284b8cda4a1,1,minor,4,4,0.5,True,0.696,,,-118.0508902,34.1666209
cell_00506,61e2aac3-310c-45c9-a246-30199259efee,0,no_damage,4,4,-0.0,False,0.6912,,,-118.0534741,34.1670872
cell_00506,62179fa5-a25c-43ab-b1a5-e6fe751b4066,1,minor,4,4,0.5,True,0.6594,,,-118.052116,34.1659118
cell_00506,624e93c5-78a1-458b-963c-59c2c70d39a6,1,minor,4,4,0.4056,True,0.6754,,,-118.0543433,34.1645593
cell_00506,62e2229f-d8df-4cc2-a86b-3d6203696bf7,0,no_damage,4,4,0.4056,True,0.659,,,-118.0503121,34.1661717
cell_00506,6412a0a1-e7f3-4e6c-94bc-aabc86430c4e,0,no_damage,4,4,0.4056,True,0.7098,,,-118.0528851,34.1645524
cell_00506,6417990a-fe84-46df-8a77-388d79b78ef7,1,minor,4,4,0.5,True,0.5223,,,-118.0530693,34.1672153
cell_00506,644a4836-8c0c-4a68-b4cd-199d3398eeae,1,minor,4,4,0.5,True,0.8221,,,-118.0538715,34.1656267
cell_00506,6495e147-8db0-4834-8733-23bedece91bd,0,no_damage,4,4,-0.0,False,0.5022,,,-118.0530824,34.166023
cell_00506,659c1d15-6ec8-4731-8099-ce891a36711b,1,minor,4,4,0.4056,True,0.5688,,,-118.0540081,34.1656377
cell_00506,664a79df-1463-4408-8a1a-05da410b5f44,1,minor,4,4,0.4056,True,0.7398,,,-118.0529646,34.1638101
cell_00506,6736e7f8-2260-45a3-b3b9-ca6e2f825525,0,no_damage,4,4,-0.0,False,0.6705,,,-118.0563865,34.164115
cell_00506,67378ad8-7da9-459d-b5fb-19a5439874f1,0,no_damage,4,4,-0.0,False,0.5893,,,-118.0507722,34.1641119
cell_00506,6826acba-5529-4d2e-8c25-e02120b3d01a,0,no_damage,4,4,-0.0,False,0.7098,,,-118.0560389,34.1620305
cell_00506,693f0829-d7f9-41ef-a0cf-575753a623e7,1,minor,4,4,0.4056,True,0.7176,,,-118.0515079,34.1647628
cell_00506,6bab0451-7692-4e73-9125-009c7ac1a649,0,no_damage,4,4,-0.0,False,0.7098,,,-118.0505798,34.1648649
cell_00506,6c815da2-f123-4654-a977-72f9e92721c9,0,no_damage,4,4,0.4056,True,0.7147,,,-118.0553104,34.1635857
cell_00506,6e212bb8-244c-425f-a97c-4739dd96ac70,1,minor,4,4,0.75,True,0.7862,,,-118.0547847,34.1632935
cell_00506,6ee9ca76-5a35-4ca8-8f98-4f47acd497f9,0,no_damage,4,4,-0.0,False,0.7147,,,-118.0513126,34.1646055
cell_00506,6f031544-f4e5-41a3-a262-14de381db656,0,no_damage,4,4,0.4056,True,0.6175,,,-118.0547752,34.1628741
cell_00506,6f4b6d5c-9e86-4f2f-ac01-0505cd1bd691,1,minor,4,4,0.5,True,0.7446,,,-118.0515132,34.1650426
cell_00506,6f8da84d-cdce-4670-900b-64a478685c6a,0,no_damage,4,4,-0.0,False,0.6754,,,-118.0511379,34.1647617
cell_00506,6fe7b632-f518-469c-a0ec-48abcabd18be,0,no_damage,4,4,-0.0,False,0.5596,,,-118.0506471,34.1663738
cell_00506,70c71a7a-7e9d-472f-b6bd-eb914f538b1d,1,minor,4,4,0.5,True,0.6796,,,-118.0529844,34.1628118
cell_00506,70d0cdfe-905c-456e-85f1-6264b9fd2190,0,no_damage,4,4,0.4056,True,0.7636,,,-118.0560922,34.1671555
cell_00506,70e12885-b97c-4fa0-894a-5b1ce3a5a90e,0,no_damage,4,4,0.4056,True,0.5747,,,-118.0505556,34.1665213
cell_00506,70f41e48-a919-45d7-806b-4f4f107b0c83,0,no_damage,4,4,-0.0,False,0.7862,,,-118.0518936,34.1649212
cell_00506,710e5c9b-ecd6-4751-9b01-005e2b4604ef,0,no_damage,4,4,0.4056,True,0.6635,,,-118.0528023,34.1652992
cell_00506,731b3c01-c300-440d-9b0c-2d271fd8d2ee,0,no_damage,4,4,-0.0,False,0.7937,,,-118.0560884,34.1647598
cell_00506,744055b1-7fbe-4de4-beb5-e80bb68910e9,0,no_damage,4,4,-0.0,False,0.7242,,,-118.0521597,34.1664628
cell_00506,74e8e4d6-a566-46dc-9cd5-4a70f188fda4,1,minor,4,4,-0.0,False,0.6847,,,-118.053668,34.1631237
cell_00506,7514af55-36f3-4829-8990-dff3abed7469,1,minor,4,4,0.5,True,0.7644,,,-118.0561164,34.1638888
cell_00506,75419df4-696f-4ef7-b78a-aab276e2fc23,1,minor,4,4,-0.0,False,0.7005,,,-118.0528869,34.1647242
cell_00506,761b97ff-6a8d-4a04-ae12-6ec4ad967b9b,0,no_damage,4,4,0.4056,True,0.7163,,,-118.0502739,34.1646028
cell_00506,762c33b6-09b4-4769-82eb-df87b2864668,0,no_damage,4,4,0.4056,True,0.5072,,,-118.0521605,34.1671448
cell_00506,764790e4-168d-4dfb-9833-2c656b656135,1,minor,4,4,0.5,True,0.6754,,,-118.0504604,34.1627004
cell_00506,7654980c-7147-46ea-b5fb-236aa9c650ac,0,no_damage,4,4,0.4056,True,0.699,,,-118.0554813,34.1626093
cell_00506,765fd499-9b97-4716-a9bb-a0d619995c8a,1,minor,4,4,0.5,True,0.7644,,,-118.0536938,34.1626553
cell_00506,767156a6-8b32-47b8-9c3f-43b69bce5fd0,0,no_damage,4,4,-0.0,False,0.6796,,,-118.0553108,34.1640727
cell_00506,76e0a468-c45a-40b8-adc7-26fad76e9a0b,1,minor,4,4,-0.0,False,0.699,,,-118.0557691,34.163689
cell_00506,7780c7d9-fc77-47ce-8e49-6566e39a9f6a,0,no_damage,4,4,0.4056,True,0.6803,,,-118.0564173,34.1622301
cell_00506,77edfca9-e0a1-4e07-8917-204e6a51ae7b,1,minor,4,4,0.4056,True,0.7005,,,-118.054769,34.1631514
cell_00506,781e2579-689f-4158-8ee9-204f64e20ec0,1,minor,4,4,0.5,True,0.689,,,-118.0524404,34.162502
cell_00506,7835368d-cb2c-478a-9e8f-7775f056bc7f,0,no_damage,4,4,0.4056,True,0.6447,,,-118.0540038,34.1636133
cell_00506,78cda14e-5d4b-454b-aba9-ad49e18e90ef,0,no_damage,4,4,0.4056,True,0.6095,,,-118.053738,34.1648876
cell_00506,7969fcce-dbb5-4599-a699-eeb9a82e3df3,0,no_damage,4,4,-0.0,False,0.6293,,,-118.0532839,34.1672124
cell_00506,7a93b03c-6301-4f19-96d2-68cc259ab34b,0,no_damage,4,4,-0.0,False,0.7446,,,-118.0533502,34.1646011
cell_00506,7ad67bf8-bc43-484c-b3a7-cc7bbf1c60df,0,no_damage,4,4,0.4056,True,0.6803,,,-118.0505494,34.1622521
cell_00506,7af6c545-202e-4a0c-846e-b982d6d35ca0,0,no_damage,4,4,0.4056,True,0.737,,,-118.0530724,34.1670112
cell_00506,7bbce43f-dc9f-4a59-85c3-5b857f915a25,0,no_damage,4,4,-0.0,False,0.7873,,,-118.0507813,34.1638915
cell_00506,7c533f48-4f2b-4ed9-9590-2f899eb99818,1,minor,4,4,0.5,True,0.6447,,,-118.0561773,34.1671798
cell_00506,7cbcebcd-24cb-4762-9a38-1e277358fde9,0,no_damage,4,4,0.4056,True,0.6796,,,-118.0512593,34.1650931
cell_00506,7d179962-6101-40fb-abaf-5a4f306cbe8e,0,no_damage,4,4,0.4056,True,0.6847,,,-118.0556958,34.1640059
cell_00506,7de37368-bc73-4314-9e66-61d3bbbbc812,1,minor,4,4,0.5,True,0.7446,,,-118.0511161,34.1628123
cell_00506,7ebc1d39-cf0d-4ccb-863c-9619c63f724d,0,no_damage,4,4,0.4056,True,0.6773,,,-118.0520887,34.1645229
